# Source data for Extended Data Figure 1,
,
# Extended Data Figure 1a: GALA-V delay resolution function,
# Freq Array: 6000 8500 10400 13300,
# Effective BW = 2685.12,
# GCM of Frq. Intvl= 100 [MHz],
# Ambguity = 10 [nsec],
# Columns are delay in nanoseconds and amplitude,
,
-11.4441,0.00575581
-11.438,0.00585669
-11.4319,0.00617116
-11.4258,0.00668405
-11.4197,0.00735008
-11.4136,0.008111
-11.4075,0.00890847
-11.4014,0.00968965
-11.3953,0.0104086
-11.3892,0.011026
-11.3831,0.0115086
-11.377,0.0118288
-11.3708,0.0119647
-11.3647,0.0118997
-11.3586,0.0116228
-11.3525,0.0111287
-11.3464,0.0104178
-11.3403,0.00949599
-11.3342,0.00837519
-11.3281,0.00707312
-11.322,0.00561442
-11.3159,0.00403467
-11.3098,0.00240404
-11.3037,0.00109284
-11.2976,0.00180883
-11.2915,0.00350144
-11.2854,0.00527895
-11.2793,0.00701913
-11.2732,0.00866928
-11.2671,0.0101902
-11.261,0.0115488
-11.2549,0.012717
-11.2488,0.0136716
-11.2427,0.0143952
-11.2366,0.0148771
-11.2305,0.0151133
-11.2244,0.0151082
-11.2183,0.0148755
-11.2122,0.0144393
-11.2061,0.0138362
-11.2,0.0131178
-11.1938,0.0123535
