pl_name,hostname,default_flag,soltype,disc_year,discoverymethod,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,pl_rade,pl_radeerr1,pl_radeerr2,pl_radj,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_rad,st_mass,st_met,st_meterr1,st_meterr2,st_age,st_logg,sy_dist,pl_refname,st_refname,disc_refname
"K2-281 b","K2-281",1,"Published Confirmed",2018,"Transit",8.68772100000,0.0773000000,,665.00,,8.18000000,0.21000000,-0.21000000,0.72977072,,,,,,,,4812.00,72.00,-72.00,0.760000,0.820000,0.2200,0.0500,-0.0500,,4.590000,458.13900000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>"
"K2-387 b","K2-387",1,"Published Confirmed",2022,"Transit",28.73532700000,,,,,7.32200000,0.26800000,-0.26400000,0.65322621,,,,,,,,3572.00,138.00,-138.00,0.585000,0.570000,0.1260,0.2350,-0.2350,,4.660000,266.31800000,"<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>","<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>","<a refstr=CHRISTIANSEN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..244C/abstract target=ref>Christiansen et al. 2022</a>"
"Kepler-197 b","Kepler-197",1,"Published Confirmed",2014,"Transit",5.59930800000,0.0600000000,,,,1.02000000,0.04000000,-0.04000000,0.09100000,,,,,,,,6004.00,102.00,-102.00,1.120000,,,,,,4.304000,330.57500000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"K2-156 b","K2-156",1,"Published Confirmed",2018,"Transit",0.81314300000,,,,,1.10000000,0.09000000,-0.06000000,0.09813560,,,,,,,,4460.00,50.00,-50.00,0.620000,,-0.3300,0.0800,-0.0800,,4.700000,150.21000000,"<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-157 b","K2-157",1,"Published Confirmed",2018,"Transit",0.36525750000,0.0096200000,,2432.00,6660.0000,0.93500000,0.09000000,-0.09000000,0.08340000,1.14000000,0.41000000,-0.42000000,0.00360000,"Mass",7.700000,"G9 V",5334.00,64.00,-64.00,0.860000,0.890000,0.0200,0.0400,-0.0400,8.8000,4.450000,298.37300000,"<a refstr=CASTRO_GONZALEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A.344C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>","<a refstr=CASTRO_GONZALEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...699A.344C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-158 b","K2-158",1,"Published Confirmed",2018,"Transit",10.06049000000,0.0887000000,,794.00,,2.64000000,0.16000000,-0.10000000,0.23552502,,,,,,,,5503.00,51.00,-48.00,0.950000,0.920000,0.0700,0.0700,-0.0700,,4.450000,197.29900000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-244 b","K2-244",1,"Published Confirmed",2018,"Transit",21.06884000000,0.1418000000,,638.00,,1.75000000,0.13000000,-0.10000000,0.15612454,,,,,,,,5677.00,38.00,-39.00,0.920000,0.860000,-0.2900,0.0300,-0.0300,,4.440000,212.90200000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>"
"Kepler-108 c","Kepler-108",1,"Published Confirmed",2014,"Transit",190.32349400000,0.7210000000,,,,8.18000000,0.51000000,-0.51000000,0.73000000,,,,,,,,5854.00,92.00,-92.00,2.192000,,,,,,3.895000,338.73200000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"K2-159 b","K2-159",1,"Published Confirmed",2018,"Transit",12.42205000000,0.1013000000,,684.00,,2.26000000,0.17000000,-0.11000000,0.20162370,,,,,,,,5425.00,44.00,-44.00,0.830000,0.900000,-0.0700,0.0600,-0.0600,,4.560000,170.99800000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-160 b","K2-160",1,"Published Confirmed",2018,"Transit",3.70587100000,,,,,3.17824034,0.21418014,-0.14547330,0.28354361,,,,,,,,5649.00,50.00,-50.00,0.913754,0.982829,0.0700,0.0800,-0.0800,,4.610000,315.36300000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-161 b","K2-161",1,"Published Confirmed",2018,"Transit",9.28318800000,,,,,6.11721229,1.63323815,-0.78261667,0.54574113,,,,,,,,4972.00,50.00,-50.00,2.568173,0.986876,-0.0300,0.0800,-0.0800,,3.630000,916.31900000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-162 b","K2-162",1,"Published Confirmed",2018,"Transit",9.45889000000,0.0795000000,,631.00,,1.44000000,0.11000000,-0.07000000,0.12846820,,,,,,,,4842.00,49.00,-45.00,0.690000,0.750000,-0.1700,0.0500,-0.0600,,4.630000,124.43300000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-163 b","K2-163",1,"Published Confirmed",2018,"Transit",6.67311700000,,,,,2.46610713,0.25681072,-0.12408569,0.22001134,,,,,,,,4937.00,50.00,-50.00,0.762201,0.826112,0.1400,0.0800,-0.0800,,4.710000,208.52900000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-165 b","K2-165",1,"Published Confirmed",2018,"Transit",2.35499200000,,,,,1.27443657,0.14459836,-0.09720175,0.11369762,,,,,,,,5185.00,50.00,-50.00,0.803827,0.834847,-0.0500,0.0800,-0.0800,,4.460000,134.59100000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-165 c","K2-165",1,"Published Confirmed",2018,"Transit",4.38274500000,,,,,1.55409035,0.20925649,-0.11010438,0.13864665,,,,,,,,5185.00,50.00,-50.00,0.803827,0.834847,-0.0500,0.0800,-0.0800,,4.460000,134.59100000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-165 d","K2-165",1,"Published Confirmed",2018,"Transit",14.10136100000,,,,,2.64809498,0.25333143,-0.14795979,0.23624721,,,,,,,,5185.00,50.00,-50.00,0.803827,0.834847,-0.0500,0.0800,-0.0800,,4.460000,134.59100000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"Kepler-477 b","Kepler-477",1,"Published Confirmed",2016,"Transit",11.11990653000,,,,,2.07000000,0.18000000,-0.12000000,0.18467303,,,,,,,,5240.00,49.30,-41.14,0.790000,0.870000,-0.0400,0.1120,-0.1000,2.0900,4.580000,,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>"
"Kepler-108 b","Kepler-108",1,"Published Confirmed",2014,"Transit",49.18392100000,0.2920000000,,,,8.65000000,0.48000000,-0.48000000,0.77200000,,,,,,,,5854.00,92.00,-92.00,2.192000,,,,,,3.895000,338.73200000,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>"
"EPIC 201595106 b","EPIC 201595106",1,"Published Confirmed",2021,"Transit",0.87724000000,0.0177000000,0.000000,2038.00,2852.0000,1.56500000,0.07900000,-0.07900000,0.13962019,7.67000000,0.75000000,-0.75000000,0.02413252,"Mass",11.100000,,5679.00,60.00,-39.00,0.980000,0.958000,0.0100,0.1000,-0.1000,6.0000,4.435000,232.10000000,"<a refstr=LIVINGSTON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatSR..1427219L/abstract target=ref>Livingston et al. 2024</a>","<a refstr=LIVINGSTON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatSR..1427219L/abstract target=ref>Livingston et al. 2024</a>","<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>"
"K2-166 b","K2-166",1,"Published Confirmed",2018,"Transit",8.52695000000,0.0858000000,,1140.00,,2.19000000,0.20000000,-0.19000000,0.19537871,,,,,,,,5960.00,52.00,-53.00,1.610000,1.160000,0.0900,0.0600,-0.0600,,4.090000,476.88200000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-175 b","K2-175",1,"Published Confirmed",2018,"Transit",9.52598800000,,,,,2.03803688,0.35536293,-0.27066826,0.18182147,,,,,,,,5909.00,50.00,-50.00,1.420038,1.094693,0.0500,0.0800,-0.0800,,4.110000,247.26600000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-176 b","K2-176",1,"Published Confirmed",2018,"Transit",5.32943900000,,,,,1.49090097,0.12341971,-0.09253438,0.13300928,,,,,,,,5428.00,50.00,-50.00,0.864160,0.938545,0.1500,0.0800,-0.0800,,4.630000,247.30200000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-177 b","K2-177",1,"Published Confirmed",2018,"Transit",14.15518500000,,,,,2.11620480,0.28262597,-0.15917785,0.18879515,,,,,,,,6063.00,50.00,-50.00,1.213565,1.210525,0.4100,0.0800,-0.0800,,4.380000,492.16700000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-178 b","K2-178",1,"Published Confirmed",2018,"Transit",8.74781800000,,,,,3.55790985,0.20414388,-0.13806599,0.31741546,,,,,,,,5525.00,50.00,-50.00,0.887267,0.951090,0.0900,0.0800,-0.0800,,4.550000,214.75300000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"Kepler-9 d","Kepler-9",1,"Published Confirmed",2010,"Transit",1.59285100000,0.0273000000,,2026.00,,1.64000000,0.19000000,-0.14000000,0.14600000,,,,,,,,5777.00,61.00,-61.00,1.020000,1.070000,0.1200,0.0400,-0.0400,1.0000,4.490000,628.25700000,"<a refstr=TORRES_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...727...24T/abstract target=ref> Torres et al. 2011 </a>","<a refstr=TORRES_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...727...24T/abstract target=ref> Torres et al. 2011 </a>","<a refstr=TORRES_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...727...24T/abstract target=ref> Torres et al. 2011 </a>"
"K2-183 b","K2-183",1,"Published Confirmed",2018,"Transit",0.46928500000,,,,,1.10000000,0.10000000,-0.08000000,0.09813560,,,,,,,,5482.00,50.00,-50.00,0.870000,,0.0900,0.0800,-0.0800,,4.600000,329.04100000,"<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-185 b","K2-185",1,"Published Confirmed",2018,"Transit",10.61638400000,,,809.00,,1.15000000,0.07000000,-0.07000000,0.10259630,,,,,,,,5788.00,190.00,-157.00,0.940000,0.960000,-0.1000,0.1600,-0.2000,,4.480000,268.35700000,"<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-185 c","K2-185",1,"Published Confirmed",2018,"Transit",52.71349400000,,,477.00,,2.39000000,0.09000000,-0.09000000,0.21322189,,,,,,,,5788.00,190.00,-157.00,0.940000,0.960000,-0.1000,0.1600,-0.2000,,4.480000,268.35700000,"<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-263 b","K2-263",1,"Published Confirmed",2018,"Transit",50.81917200000,0.2573000000,0.080000,482.00,,2.51300000,0.11000000,-0.09500000,0.22419523,15.40000000,2.40000000,-2.50000000,0.04845382,"Mass",5.650354,"G9 V",5368.00,44.00,-44.00,0.850000,0.880000,-0.0800,0.0500,-0.0500,7.0000,4.510000,162.48100000,"<a refstr=PALETHORPE_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..532P/abstract target=ref>Palethorpe et al. 2026</a>","<a refstr=MORTIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1839M/abstract target=ref>Mortier et al. 2018</a>","<a refstr=MORTIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1839M/abstract target=ref>Mortier et al. 2018</a>"
"K2-186 b","K2-186",1,"Published Confirmed",2018,"Transit",41.47421900000,,,,,3.17207779,0.26358217,-0.16288190,0.28299383,,,,,,,,5784.00,50.00,-50.00,0.980830,1.018617,0.0600,0.0800,-0.0800,,4.450000,330.73900000,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-341 b","K2-341",1,"Published Confirmed",2021,"Transit",36.55255100000,,,598.00,,3.21000000,0.25000000,-0.19000000,0.28637751,,,,,,,,5817.00,45.00,-48.00,1.160000,0.980000,-0.0500,0.1800,-0.1800,,4.300000,421.40800000,"<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>"
"K2-187 b","K2-187",1,"Published Confirmed",2018,"Transit",0.77401000000,,,,,1.20000000,0.20000000,-0.20000000,0.10705701,,,,,,,,5438.00,63.00,-63.00,0.830000,,0.0000,0.1000,-0.1000,,4.600000,330.91600000,"<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-188 b","K2-188",1,"Published Confirmed",2018,"Transit",1.74216900000,0.0289000000,,1692.00,,1.35000000,0.11000000,-0.11000000,0.12043893,,,,,,,,5977.00,87.00,-87.00,1.190000,1.060000,-0.0100,0.0500,-0.0500,,4.310000,446.82100000,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
"K2-189 b","K2-189",1,"Published Confirmed",2018,"Transit",2.58812000000,,,1203.00,497.0000,1.40300000,0.07900000,-0.04300000,0.12516749,,,,,,,,5442.00,100.00,-100.00,0.879000,0.850000,-0.1000,0.0470,-0.0470,,4.510000,242.11300000,"<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>"
